0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0,368222224.7,10188950,186153514.2,11700623.93,0,0,17131191.7,79092671.13,0,672489175.6,0,2800000,0,25583923.84,70508336.33,0,0,155000,0,7991.91,198991.03,7439750.64,106693993.8,779183169.4,0,0,92945923.32,19751128.86,3167620.64,30273626.05,0,1385465.14,6373654.54,0,153897418.6,0,0,0,0,0,9528802.78,163426221.3,172712065,109629685.4,38682461.6,193742778.2,615756948,508358984.7,508358984.7,422222499.8,210730491.5,85049924.72,113754939.5,-2603844.61,1851949.53,8124562.47,87988434.51,19961248.83,45615.01,107904068.3,18153274.7,89750793.63,512374167.3,67105435.6,13968770.34,0,0,29113476.73,2000000,13593701.07,352656185.8,366249886.9,4.369724,3.855792,2.379831,0.090767,0.20974,0.209784,1.265407,0.661581,0.082232,1.238664,0.238664,0.195661,0.157039,0.174704,0.022041,0.022041,0.277698,0.389048,0.480645,0.162565,0.344418,0.344418,0.324828,0.149409,0.32419,30422050.77,-0.885728,-0.851446,0.151719,0.238664,-0.047182,0.975869,1.067264,1.04151,3.226675,113.119543,2.701893,135.090472,248.210015,2.229593,1.021062,1.414257,0.770985,21.640941,7.593906,0.699924,0.913599,0.863069,0.470043,0.251985,0.665558,0.136931,0.032834,0.000199,0.999791,0.79026,22.029574,0.941694,0.941694,0.058306,2.758269,0.815432,0.184568,0.15564,1.007898,0.027478,0.158757,-67896.54,30806304,-17212602.93,22491939.63,0.017927,0.193775,24116870.36,0.144981,0.123572,0.136117,3.820709,0.161296,105300223.7,1.024728,0.135142,0.585469,0.414531,0.173083,0.17655,0.167303,0.223769,-0.005122,0.38595,0.265165,0.661411,1,1,1,1,1,1,2,,,,,,1,,1
1,568069415.8,54138287.6,159132518.7,37916467.85,0,0,26756758,68499183.95,0,914912631.9,0,0,0,6136414.36,0,0,0,0,0,61704.16,0,217654.81,6415773.33,921328405.2,65000000,25124839.02,16080673.81,9431614.2,1238029.51,5319624.73,0,0,9474558.99,0,131669340.3,30000000,0,0,30000000,0,30000000,161669340.3,120000000,506226169,13589219.85,119843676.1,759659065,157350665.1,157350665.1,129521190.9,84283115.15,12095650.38,25131087.39,6564499.65,0,973878.63,27829474.26,5687477.85,329317.57,33187634.54,4764282.96,28423351.58,172125840.6,19318578.64,-8063604.89,0,0,1284175.73,0,553505596.5,11927602.76,565433199.2,6.948562,6.428326,4.294342,-0.061241,0.175474,0.175486,1.212818,,,,,,,,,,,,,,,,,,,,,,0.022097,,,1.1978,1.032793,1.237078,1.977605,184.566685,2.46085,148.322734,332.889419,10.482535,,,,,,,,0.993036,0.613715,0.231482,0.850124,0.006964,0.00666,0,0.999933,0.824526,128.684117,0.814436,0.412381,0.185564,2.20165,0.838549,0.161451,-0.283696,1.0939,-0.051246,-0.289751,29500602.29,534152752.6,19352843.87,,-0.008752,-0.330877,,,,,,,39752134.19,0.834864,0.043147,0.464361,0.535639,0.176863,0.180637,0.076871,0.159714,0.041719,0.278303,0.259128,0,,2,5,1,1,1,2,,,,,,1,,0
1,473284437.9,4543164,277267085.6,96799581.99,0,0,62777474.01,76144331.69,0,990825223.8,0,0,0,66773946.63,16363357.74,0,0,63125047.73,0,863453.23,0,941449.18,148067254.5,1138892478,135387765.6,34458371.85,48697677.93,7631270.52,2031944.52,11632995,0,1005940.54,43057132.43,30000000,313903098.4,30000000,0,0,30000000,0,30000000,343903098.4,156000000,470226169,16613952.18,144989156.1,794989380,263958443.2,263958443.2,221261906.1,156009235.3,19179607.54,35357647.43,7287902.07,-1523251.27,2048741.03,41182434.46,3857723,165759.9,44874397.56,5024082.57,39850314.99,277406285.3,19857047.35,-28574210.35,0,0,142743804,5843.3,-97993779.48,565433199.2,467439419.7,3.156468,2.913896,1.48912,-0.091029,0.301963,0.319938,1.432588,0.218057,-0.113037,1.046508,0.046508,9.88159,0.236142,0.362748,-0.382979,-0.382979,0.402027,0.352142,0.479814,0.402027,0.677517,0.677517,0.708307,0.585662,0.406929,-4973567.66,,,0.042009,0.046508,-0.194994,1.162407,1.056737,1.228359,1.20971,301.725207,2.157155,169.204346,470.929553,4.816709,0.361546,0.511115,0.277014,7.240629,3.417313,0.256243,0.339573,0.86999,0.410433,0.247442,0.594369,0.13001,0.058631,0.055427,0.943815,0.698037,12.354959,0.912766,0.431852,0.087234,2.405586,0.917727,0.082273,-0.717039,1.050947,-0.108253,-0.693845,98557084.52,-22801227.24,-75192552.24,79847132.6,-0.025089,-0.710114,12859185.9,0.050638,0.038685,0.041821,1.093132,0.051266,52162299.63,0.860284,0.045801,0.408963,0.591037,0.156019,0.150972,0.072661,0.133952,0.02761,0.234223,0.206002,-166.50066,3,1,1,1,1,1,2,,,,,,1,,0
1,366705320.5,8760527.3,443367980.2,99824939.17,0,0,64854240.68,110694582.3,0,1094277567,0,0,0,91037076.43,26099256.69,0,0,64235070.48,0,863453.23,0,2037339.06,184272195.9,1278549763,267816582.3,42864193.77,50158797.17,8586208.31,2727665.11,15533574.34,0,0,47584815.68,28000000,463271836.7,0,0,0,0,0,0,463271836.7,218400000,407567126.5,19249873.33,168040777.4,815277926.3,353412124.4,353412124.4,317327837.3,206904143,25121889.31,56935351.18,18863568.85,-542316.94,4890825.09,35611947.15,2804792.58,137011.59,38279728.14,5386045.78,32893682.36,229526441.8,24193862.79,-106667127.1,0,88470.34,51244052.67,4805136,-110409954.6,467439419.7,357029465.1,2.362064,2.123123,0.770669,-0.230247,0.362342,0.38178,1.568238,0.164802,-0.264297,1.025521,0.025521,0.363362,0.122626,-0.192425,-0.37931,-0.37931,-0.174569,-0.146958,-0.135264,-0.174569,0.338893,0.338893,0.434173,0.309823,0.61027,59025425.84,,,0.027699,0.025521,-0.267485,1.492782,1.163951,1.737526,0.980835,372.131908,2.214786,164.801475,536.933383,4.18595,0.540415,0.857309,0.338988,4.478928,2.126814,0.292385,0.438948,0.855874,0.279246,0.353626,0.493532,0.144126,0.071203,0.050241,0.949084,0.637658,8.955449,1,0.361462,0,3.827299,0.930308,0.069692,-3.242785,0.649458,-0.301821,-2.995262,80326039.18,-28105845.72,-82304108.88,52168018.33,-0.083428,-2.710368,53144159.12,0.047276,0.027214,0.031551,0.416874,0.040855,57143296.99,0.66989,0.044694,0.414553,0.585447,0.100766,0.093075,0.071084,0.161102,0.053376,0.285561,0.124356,-7.749932,3,2,5,1,1,1,2,,,,,,1,,0
1,473352245.7,715000,496575084.2,85150700.03,0,0,70578247.59,241543935.1,0,1369591681,0,12631200,0,120837536.1,57627148.24,0,0,68587612.83,0,863453.23,32248,4783620.78,265362819.2,1634954500,424000000,123069226.6,106897965.5,8576672.59,3236360.79,15698953.76,0,3758472.9,62675855.43,0,750522203.2,33887277,0,0,33887277,0,33887277,784409480.2,327600000,298367126.5,22623406.95,196919698.6,850545020.1,460718718.4,460718718.4,418138599.4,281764288.1,30368132.66,64510505.88,22678464.46,7799.51,11436186.63,42587918.55,6826083.23,82268.7,49331733.08,7144639.29,42187093.79,468987714.4,38963234.09,68157237.86,0,0,75866108.31,19805388.89,104533284.3,357029465.1,461562749.5,1.824852,1.503017,0.614989,0.090813,0.479775,0.501059,1.922243,0.135486,0.109254,1.043258,0.043258,0.327344,0.278757,0.240032,-0.055556,-0.055556,0.282529,0.288717,0.195889,0.282529,0.30363,0.30363,0.317686,0.208832,0.133048,-128815626,,,0.03955,0.043258,-0.304495,1.459714,1.173746,1.713333,0.980312,373.350525,1.599849,228.77159,602.122115,3.588057,0.737106,1.125637,0.37398,4.348975,2.049301,0.316264,0.553142,0.837694,0.282309,0.304161,0.378646,0.162306,0.073909,0.041951,0.957521,0.520225,6.626513,0.956799,0.416265,0.043201,3.627572,0.863297,0.136703,1.615595,1.017948,0.147937,1.600389,157567320.7,-25512338.04,130045622.4,-46026190.57,0.041688,1.471658,10162683.82,0.049432,0.02896,0.034245,0.398227,0.05065,72010197.54,0.685066,0.044044,0.388424,0.611576,0.092438,0.091568,0.065915,0.140021,0.049224,0.25516,0.123539,0.000617,1,1,1,1,1,1,2,,,,,,1,,0
1,337005662.5,5160975.63,722558849.3,69331040.46,0,0,101424917.8,260367808.1,0,1549148669,0,16874882.23,0,135286814.5,172362882.2,0,0,63955646.51,0,863453.23,158014.33,11728166.85,401229859.8,1950378528,559554375.2,62058636.12,209090655,23669512.4,2908653.14,13603137.01,99461.48,0,102239064.2,0,974266972.7,169810896.8,0,0,169810896.8,0,169810896.8,1144077870,393120000,232678126.8,24891122.14,153700472.8,806300658.9,630349034.5,630349034.5,674809806.1,482580714.4,38319043.96,63860210.03,11357871.8,3002138.75,67607766.39,-41458632.86,6948291.84,31986.51,-34542327.53,-1374040.01,-33168287.52,428245206.8,39786424.22,-265287918.7,0,1714336,135492879.8,4823682.23,-204572787.6,461562749.5,256989961.9,1.590066,1.322821,0.263778,-0.272295,0.586593,0.606758,2.418922,-0.009133,-0.275125,0.947981,-0.052019,0.119576,0.192925,-1.757764,-1.823529,-1.823529,-1.786219,-1.700205,-1.973483,-1.786219,0.368186,0.368186,0.613842,0.261818,-0.01008,144010507.3,-4.243577,-4.892293,-0.039511,-0.052019,-0.210016,,,,1.034093,352.966319,1.92297,189.810553,542.776872,3.054418,1.055904,1.754496,0.431932,4.922211,1.891257,0.351626,0.760903,0.794281,0.131764,0.373117,0.294754,0.205719,0.069364,0.032791,0.966766,0.413407,6.414962,0.851574,0.362486,0.148426,-4.277891,1.200227,-0.200227,,0.679378,-0.420859,,222373040.9,-43378398.07,-161194389.5,-142690932,-0.136019,7.137173,-99189168.94,-0.012933,-0.018502,-0.022728,-0.259001,-0.040038,-23184455.73,,-0.011887,0.234423,0.765577,-0.065771,-0.052619,0.06079,0.101309,0.018018,0.180118,-0.057945,0.177906,3,2,5,1,1,2,1,1,1,2,,,2,,0
1,354178982.1,3530000,538507343.6,81447193.4,2098550,0,153798457.5,265955731.4,0,1399747128,16874882.23,39161600,0,116231723.1,253312549.7,14399439.45,0,59300345.13,0,863453.23,80942.29,13831873.13,514056808.2,1913803937,336000000,164719526,218108092.5,40057202.76,2308222.3,17711217.38,978201.3,0,97204757.48,0,877813398.6,198764349.5,0,0,198764349.5,0,198764349.5,1076577748,393120000,240385763.1,27472390.2,170134013.7,837226188.5,517561460.5,517561460.5,532765980.7,396899546.1,39333767.73,59193983.87,33263542.48,16422073.86,-1076458.41,1217553.73,14132085.41,812152.21,14537486.93,1221284.98,13316201.95,780466586.5,24474991.12,293311479.2,0,12918750,84516581.8,40522029.41,41106822.18,256989961.9,298096784,1.594584,1.291609,0.33959,0.334139,0.562533,0.580791,2.285886,0.056033,0.264167,1.038355,0.038355,-0.14085,-0.018753,,,,,,,,-0.178929,-0.178929,-0.210495,0.026481,-0.073069,-103481894.4,,,0.011337,0.038355,0.038355,3.288122,1.30154,4.279622,0.820832,444.670773,1.508196,242.010985,686.681758,1.858149,0.943753,1.864795,0.351021,4.115494,1.130928,0.267876,0.629818,0.731395,0.155761,0.283225,0.272721,0.268605,0.060733,0.030986,0.968563,0.437467,6.013823,0.815374,0.503274,0.184626,8.300053,0.083753,0.916247,22.026662,1.507969,0.566718,240.902288,-176793256.7,-38538637.54,79645459.72,326479082.1,0.153261,-61.037484,26630606.13,0.024741,0.006892,0.009031,0.105886,0.016204,47801029.41,0.304125,0.024977,0.233135,0.766865,0.002352,0.025729,0.075998,0.114371,0.06427,0.254639,0.027497,0.29306,1,1,1,1,1,1,2,,,,,,1,,0
1,416483109.1,3904599.34,533362623.3,89196458.79,0,0,194540741.3,148507865.4,0,1385995397,36916884.71,161544325,0,304807489.8,0,0,0,47071506.35,0,863453.23,2072643.71,21160472.67,574436775.5,1960432173,325580000,68310913,301698759.3,91769189.41,3058375.83,60856356.34,536359.92,0,137904458.3,0,990440590.9,110000000,0,0,110000000,0,110000000,1100440591,393120000,247500315,31998683.85,186544851.6,859991581.8,848498014.5,848498014.5,838502813.8,680763075.6,38721169.69,62353281.07,36901241.41,8447527.13,10495533.43,18442727.81,20178877.65,18596979.88,20024625.58,1663509.62,18361115.96,894167955.8,27312933.98,366502057.7,0,14000500,32429758.06,196916884.7,47374912.31,298096784,345471696.3,1.399373,1.249431,0.348806,0.370039,0.561326,0.575395,2.279595,0.065187,0.336701,1.027191,0.027191,1.622412,0.024364,0.26338,0.178,0.178,0.378855,0.377448,14.147363,0.589471,0.639415,0.639415,0.573867,-0.015574,0.053372,-145080991.9,0.249532,0.249532,0.017065,0.027191,0.027191,2.842793,1.246469,3.543453,1.583211,230.544128,3.285032,111.110029,341.654157,2.619292,1.84961,2.636854,0.609172,4.030494,1.559032,0.438021,0.999869,0.706985,0.176222,0.274056,0.201769,0.293015,0.15548,0.024011,0.975549,0.438674,1.927383,0.90004,0.604177,0.09996,8.376433,0.921002,0.078998,19.960772,1.053824,0.431942,19.872443,-56672146.59,-17421483.5,64796395.81,266699860.6,0.18695,24.378951,160176472.4,0.029387,0.009479,0.013182,0.087218,0.021637,56925866.99,0.351767,0.029037,0.197685,0.802315,0.021736,0.02164,0.045635,0.073487,0.04349,0.162612,0.024458,0.042565,1,2,5,1,1,1,2,,,,,,1,,0
1,779746054.6,4118702.32,510695056.8,61922506.04,,,256104363.2,99936810.62,,1713764968,57436884.71,207050703.7,,85141045.35,,,,15743913.87,,863453.23,1275364.53,13558925.65,381070291,2094835259,586448850,142599423.2,322982255.6,29615578.87,5262001.28,23856810.4,1072616.93,,110329288.4,20000000,1242166825,,,,0,,,1242166825,393120000,247640763.9,34702059.48,182451762.6,852668434.1,701812884.4,701812884.4,777140627.9,607201305.8,37957295.4,85593686.94,26575368.05,76056181.81,12991501.48,728438.27,6015419.38,393251.47,6350606.18,10901236.47,-4550630.29,728716360.7,53398927.37,9527191.59,8560000,7897928,20050075.95,37428153.6,243511829.7,345471696.3,588983526,1.379658,1.299204,0.474158,0.00767,0.592966,0.597705,2.456799,0.045854,0.008134,0.991485,-0.008515,-0.720673,0.068558,-0.897793,-0.889643,-0.889643,-1.247841,-0.68286,-0.960503,-1.173262,-0.172876,-0.172876,-0.073181,-0.019728,0.372721,-224714387.3,-0.974005,-0.974005,-0.005309,-0.008515,-0.008515,5.184698,1.631192,8.457237,1.344395,272.241417,4.88802,74.876944,347.118361,1.944036,1.61866,1.502079,0.452818,3.599515,1.468985,0.346124,0.819559,0.818091,0.28116,0.245754,0.225124,0.181909,0.040643,0.007516,0.992072,0.407034,2.438783,1,0.511781,0,14.898039,0.114704,0.885296,,1.038334,0.013575,13.078928,183963568,-20909819.3,264421649,-241908123.1,0.004548,-0.164703,-98904450.38,0.016239,-0.002244,-0.002936,-0.02334,-0.005314,32925974.23,0.192875,0.015718,0.13481,0.86519,0.001038,-0.006484,0.054085,0.121961,0.037867,0.213912,0.008386,0.28756,3,1,1,1,1,1,2,,,,,,1,,0
1,641773839,5592449.12,564166361.1,108378389,,,113684798.9,110446806.4,,1556246718,81020000,221675803.7,,173604169.7,,,,62364698.94,,859475722.7,6008779.18,17947279.8,1491388344,3047635062,379056810,34031514.02,424448288.1,84058820.51,23849211.94,59929917.51,1221878.06,2702879.65,604410297.1,,1613910470,344000000,,,345484027.6,,359978528.1,1973888998,393120000,247159224.5,34702059.48,158103590.2,1073746064,1036104173,1034143769,984621044.7,699924610.8,65695809.05,174151528,30491234.61,4920674.29,10125809.3,58765822.59,282352.2,1043624.36,58004550.43,8084635.04,49919915.39,1446170081,51561244.37,16260017.53,164595836.5,5622409.23,9601576.65,1400000,-71181411.78,588983526,517802114.2,0.964271,0.895837,0.320837,0.010075,0.647679,0.928542,2.83832,0.068453,0.010112,1.259277,0.259277,1.039019,0.454833,-10.879233,-10.523077,-10.523077,,8.133703,79.673717,,0.473532,0.476325,0.266979,0.730782,1.034631,-443437351.9,0.706696,0.706696,0.048758,0.259277,0.259277,1.52567,1.243845,1.897696,1.924236,189.685673,6.653794,54.855921,244.541594,1.872882,4.996655,1.868734,0.632502,7.99353,1.104584,0.402197,1.073646,0.510641,0.169903,0.186951,-0.018921,0.489359,0.056964,0.020463,0.697523,0.352321,3.010129,0.81763,0.625594,0.18237,5.761947,1.013124,-0.013124,0.325722,1.398423,0.015693,0.276692,123306948.5,19658517.5,-90839929.28,484036968.2,0.005335,0.243097,617400857.6,0.034418,0.019415,0.030532,0.385862,0.051827,88495785.04,0.65545,0.029038,0.323184,0.676816,0.056826,0.048272,0.063527,0.168402,0.029485,0.261413,0.059782,0.016256,1,2,5,1,1,1,2,,,,,,1,,0
0,412609448.9,3800000,80355091.64,11188303.33,0,0,8024973.68,59533227.65,42922.33,575620884,334582.4,0,19474741.65,133860410.4,1974746.5,0,0,40043668.76,35291418.19,61167552.32,21461.16,1217048.73,293385630.2,869006514.2,0,0,11470003.92,84321385.57,7365232.72,11789990.92,0,0,7474275.36,0,122420888.5,0,0,0,0,0,1373614.17,123794502.7,224000000,86262108.98,32255696.32,379326457.2,745212011.5,406620993.7,406620993.7,284677632.9,120671937.9,33812386.43,120500673.7,-3684069.26,461223.76,3324341.58,122447938.9,22315780.99,21459.33,144742260.5,3420228.34,141322032.2,454528212.4,48034677.75,145853782.9,0,0,54607614.64,0,33919168.22,378690280.7,412609448.9,4.701983,4.215683,3.370417,1.191413,0.142455,0.161234,1.16612,1.331629,1.215198,1.119162,0.119162,0.096558,0.111089,-0.17785,-0.535433,-0.535433,-0.062702,-0.150215,-0.150465,,-0.081565,-0.081565,-0.046519,-0.133229,0.303955,-16485554.1,-0.566242,-0.132485,0.11045,0.119162,-0.440419,0.974547,1.133067,1.104227,5.298996,68.880973,2.284694,159.758812,228.639785,10.809576,0.943993,1.027729,0.739988,3.17755,1.472906,0.492537,0.576327,0.66239,0.474806,0.096841,0.521515,0.33761,0.154038,0.04608,0.883532,0.857545,5.563439,0.988904,0.988904,0.011096,1.975574,0.845972,0.154028,1.032067,1.117818,0.358697,1.191149,0,-33952000,67871168.22,145538338.9,0.16784,1.054694,56978724.25,0.170863,0.171182,0.257185,1.104364,0.200304,141058191.3,1.026117,0.162321,0.703232,0.296768,0.301135,0.347552,0.083155,0.296346,-0.00906,0.370441,0.533512,1.148755,3,1,1,1,1,1,2,,,,,,1,,1
0,491511005,0,141469083.8,15936474.52,0,0,16959233.27,55002269.48,71336.17,720949402.3,323342,16450000,18886456.29,129396691.6,5348974.13,0,0,63196518.59,3870811.01,108234883.3,0,1368872.62,349092293.9,1070041696,0,0,23529820.03,72314623.29,14917588.14,14693609.34,0,5958072.57,31048965.15,0,162462678.5,0,0,0,0,0,1782481.46,164245160,224000000,93864464.15,46187818.37,512092207.4,905796536.3,610247366,610247366,403382123.1,188026887,44703163.94,156735409.1,-4182001.24,18976.37,4359076.16,206884219.2,41060846.71,3074174.09,244870891.9,16221505.56,228649386.3,623109608,77695328.5,203266424.3,0,0,14611854.92,17750000,78901556.13,412609448.9,491511005,4.437631,4.099078,3.025378,1.251158,0.153494,0.182777,1.181327,1.842264,1.411378,1.215488,0.215488,-0.033346,0.231339,0.341276,0.610169,0.610169,0.617932,0.691772,0.689569,0.61523,0.500777,0.500777,0.416979,0.322094,0.300702,4655092.82,0.393631,0.393631,0.294833,0.215488,0.215488,0.982922,1.102347,1.08352,5.502082,66.338524,3.283295,111.168811,177.507335,10.744448,1.206396,1.349925,0.941326,4.636132,1.899668,0.62943,0.739242,0.673758,0.459338,0.132209,0.52193,0.326242,0.120927,0.05906,0.83979,0.846506,6.124603,0.989147,0.989147,0.010853,1.724258,0.844871,0.155129,0.888987,1.021077,0.333089,0.982513,0,-67552000,146453556.1,211643391.8,0.189961,0.942608,129479536.9,0.248255,0.235837,0.352699,1.73708,0.276981,240688890.6,1.017375,0.224934,0.691884,0.308116,0.339017,0.374683,0.073254,0.256839,-0.006853,0.32324,0.63556,0.00101,1,1,1,1,1,1,2,,,,,,1,,1
0,437931113.6,0,179099053.5,11806786.65,0,0,19448551.72,37178667.65,0,912664173.1,0,15750000,18298170.93,131230388.6,0,0,0,52065977.47,33120744.94,137570886.3,0,1652746.46,389688914.7,1302353088,0,0,25306875.21,74561353.91,15588299.46,31634003.01,0,0,27521081.16,0,174611612.8,0,0,0,0,0,2320712.07,176932324.8,309120000,10320876.4,37457914.74,744859074.7,1125420763,720871724.1,720871724.1,459934504.5,249352665.8,53248467.78,148415751.2,-12406744.27,3769847.9,5392632.98,264707067.5,41018045.9,115125.47,305609987.9,31275971.76,274334016.2,785282491.1,82125136.47,275207163.7,1492515034,0,36212746.67,1747200000,-53579891.43,491511005,437931113.6,5.226824,5.013902,2.50803,1.57611,0.135856,0.159009,1.157214,1.857692,1.613279,1.242465,0.242465,0.014171,0.217105,-0.014894,-0.105263,-0.105263,0.199802,0.248045,0.279494,0.191367,0.181278,0.181278,0.140196,0.191157,-0.053081,226388081.2,-0.018896,0.353923,0.192407,0.242465,-0.099663,0.959403,1.080825,1.036947,4.497463,81.156866,5.41007,67.46678,148.623646,10.211693,1.111994,1.551192,0.882549,5.531825,1.951516,0.607716,0.709793,0.700781,0.336261,0.13752,0.566707,0.299219,0.100764,0.039978,0.854389,0.864144,7.672734,0.986884,0.986884,0.013116,1.542878,0.86616,0.13384,1.003183,1.089351,0.38177,1.039667,0,-29062072.57,-24517818.86,136391248.4,0.211315,1.087072,71116429.11,0.247179,0.231272,0.335862,2.105184,0.270118,293203243.7,1.042314,0.225133,0.654096,0.345904,0.367204,0.380559,0.073867,0.205884,-0.017211,0.26254,0.696769,0.239355,3,1,1,1,1,1,2,,,,,,1,,1
0,688064679.4,40000,158286355.6,37721390.83,0,0,25628916.39,59696208.14,0,1087437550,0,62364220.49,17709885.57,125490003.6,0,0,0,57467307.8,35117328.08,137575449.2,0,2129521.55,437853716.4,1525291267,0,0,30919589.45,93991068.38,19304489.88,31259816.22,0,0,17396517.67,0,192871481.6,0,0,0,0,0,3534242.7,196405724.3,309120000,0,39940554.35,948393110.9,1328885542,789986333.2,789986333.2,517114402.7,260271937.4,55603810.25,184908880.6,-3863473.81,24709225.92,3179690.07,297581156.4,42228007.2,35392.88,339773770.8,33535009.92,306238760.8,917145785.6,108324250.9,317474582,4078700000,0,53042127.19,3969500000,250133565.8,437931113.6,688064679.4,5.638146,5.328633,3.567478,1.646042,0.128766,0.147646,1.147797,1.94535,1.700735,1.18079,0.18079,-0.043743,0.171181,-0.051365,0.117647,0.117647,0.116299,0.111789,0.12419,0.125144,0.095876,0.095876,0.124322,0.044233,0.245884,-121220626.1,0.153584,0.153584,0.26133,0.18079,0.18079,0.988629,1.081053,1.06876,4.682991,78.155179,5.373363,68.113768,146.268947,9.257987,0.967754,1.403178,0.789946,6.154449,1.909234,0.558759,0.643755,0.712938,0.451104,0.103801,0.586489,0.287062,0.082273,0.037676,0.872128,0.871234,7.092839,0.982005,0.982005,0.017995,1.559021,0.875821,0.124179,1.03669,1.160964,0.401874,1.06685,0,-93792000,343925565.8,267261477.9,0.20814,1.194928,120427350.7,0.23759,0.216603,0.306223,2.385777,0.249552,335910297,1.011502,0.220227,0.670536,0.329464,0.376692,0.387651,0.070386,0.234066,-0.004891,0.299561,0.683758,0.396208,3,1,1,1,1,1,2,,,,,,1,,1
0,402857861.3,10788492,266603299.4,180659710.5,0,0,77496709.21,279414126.8,0,1558238363,0,102663032.6,176787912.6,261514285.5,0,0,0,158656868,0,119920153.5,4387.49,6865174.72,826411814.3,2384650177,8400000,29202911.33,153571522.6,170433644.9,27389061.32,38972603.27,0,0,29801338.91,0,457771082.3,0,0,0,0,0,71117829.71,528888912,309120000,0,73067613.03,1228393386,1855761265,1094586281,1094586281,831356782.2,497660341.4,78155380.13,230490737.5,-6281866.11,34660476.56,15260524.79,297853975.1,100212657,154379.75,397912252.3,35279092.02,362633160.3,1254700764,115599764.9,393188250.9,7010950000,7673,90967571.78,7354337250,-287459119.3,688064679.4,400605560.1,3.403969,2.793589,0.875122,0.858919,0.221789,0.251126,1.284998,1.178481,1.084217,1.396479,0.396479,1.083945,0.563406,-0.024133,0.221053,0.221053,0.184152,0.171109,0.000917,0.223313,0.385576,0.385576,0.607684,0.405576,0.24651,465330542.1,0.238487,0.238487,0.212739,0.396479,0.396479,0.984213,1.091266,1.074038,5.152332,70.841708,2.935094,124.357176,195.198884,5.394952,1.097311,2.010868,0.827453,5.656714,1.731577,0.559899,0.687415,0.653445,0.167993,0.116324,0.46148,0.346555,0.109666,0.066533,0.883179,0.778211,5.291046,0.865534,0.849651,0.134466,1.500145,0.748542,0.251458,1.084259,1.146279,0.359212,1.320071,-114885263.8,-34094208.73,-253364910.5,335729084.3,0.164883,1.514019,95782039.96,0.200325,0.185493,0.274133,1.874052,0.227738,391630386.2,1.01604,0.16423,0.545344,0.454656,0.272116,0.331297,0.071402,0.210573,-0.005739,0.276236,0.497375,0.336398,3,1,1,1,1,1,2,,,,,,1,,1
0,695052002.5,3314200,248177875.5,22797461.87,0,3214260,55236018.69,256741887.8,0,1406956422,10413462.79,101908448.8,123256182,330292546.9,0,0,0,148897168.5,0,276408751,0,7751551.2,1066740552,2473696974,6652074.81,37622475.61,143176755.3,208029956,29628769.2,42328698.22,0,0,27762080.34,0,495200809.5,0,0,0,0,0,64321622.76,559522432.2,309120000,,4780320.47,1571672670,1914174542,2186072061,2186072061,1820145383,1387923834,119093129.5,293223121.8,-3483790.02,19988954.5,8280299.74,385951633,58613409.69,253459.74,444311582.9,49159622.98,395151959.9,2554588113,176491210.9,484459917,689137702.9,203089.08,13508874.46,469253771.9,291994141.2,400605560.1,692599701.3,2.841184,2.322723,1.398624,0.97831,0.226189,0.273152,1.292305,0.9214,0.890215,1.031477,0.031477,0.263,0.037342,-0.09313,0.068966,0.068966,0.089674,0.116607,0.295775,0.065952,0.997167,0.997167,1.189367,0.5238,0.272169,-537953212,0.232132,0.232132,0.230097,0.031477,0.031477,0.992159,1.137477,1.128558,8.493209,42.975511,5.177313,70.499891,113.475402,9.354217,2.172793,3.999381,1.474488,7.387789,2.309452,0.899924,1.15974,0.568767,0.279986,0.101666,0.36858,0.431233,0.133522,0.060192,0.828069,0.773811,4.470022,0.885042,0.873153,0.114958,1.796371,0.868651,0.131349,1.226009,1.168575,0.221612,1.255235,-316747925.2,-39348509.63,331342650.8,997465224.7,0.195844,1.30745,627859915.4,0.181472,0.162669,0.266527,1.335409,0.209633,440827792.9,1.007903,0.178206,0.365106,0.634894,0.17655,0.180759,0.054478,0.134132,-0.001594,0.187017,0.247285,0.177961,1,1,1,1,1,1,2,,,,,,1,,1
